CO_IES|NO_IES|SGL_IES|CO_MANTENEDORA|NO_MANTENEDORA|CO_CATEGORIA_ADMINISTRATIVA|DS_CATEGORIA_ADMINISTRATIVA|CO_ORGANIZACAO_ACADEMICA|DS_ORGANIZACAO_ACADEMICA|CO_MUNICIPIO_IES|NO_MUNICIPIO_IES|CO_UF_IES|SGL_UF_IES|NO_REGIAO_IES|IN_CAPITAL_IES|QT_TEC_TOTAL|QT_TEC_FUND_INCOMP_FEM|QT_TEC_FUND_INCOMP_MASC|QT_TEC_FUND_COMP_FEM|QT_TEC_FUND_COMP_MASC|QT_TEC_MEDIO_FEM|QT_TEC_MEDIO_MASC|QT_TEC_SUPERIOR_FEM|QT_TEC_SUPERIOR_MASC|QT_TEC_ESPECIALIZACAO_FEM|QT_TEC_ESPECIALIZACAO_MASC|QT_TEC_MESTRADO_FEM|QT_TEC_MESTRADO_MASC|QT_TEC_DOUTORADO_FEM|QT_TEC_DOUTORADO_MASC|IN_ACESSO_PORTAL_CAPES|IN_ACESSO_OUTRAS_BASES|IN_REPOSITORIO_INSTITUCIONAL|IN_BUSCA_INTEGRADA|IN_SERVICO_INTERNET|IN_PARTICIPA_REDE_SOCIAL|IN_CATALOGO_ONLINE|QT_PERIODICO_ELETRONICO|QT_LIVRO_ELETRONICO|IN_REFERENTE|VL_RECEITA_PROPRIA|VL_TRANSFERENCIA|VL_OUTRA_RECEITA|VL_DES_PESSOAL_REM_DOCENTE|VL_DES_PESSOAL_REM_TECNICO|VL_DES_PESSOAL_ENCARGO|VL_DES_CUSTEIO|VL_DES_INVESTIMENTO|VL_DES_PESQUISA|VL_DES_OUTRAS
2581|FACULDADE SÃO SALVADOR|FSS|1676|SEEB - SOCIEDADE DE ESTUDOS EMPRESARIAIS AVANCADOS DA BAHIA LTDA|4|Privada com fins lucrativos|3|Faculdade|2927408|Salvador|29|BA|Nordeste|1|58|0|0|4|6|21|17|6|0|3|0|0|1|0|0|1|1|0|0|1|1|1|198|0|1|12907016.55|0.00|0.00|3494670.12|910561.34|2693287.40|1072136.96|897682.28|0.00|1302380.33
2582|FACULDADE DE ENSINO SUPERIOR DO CENTRO DO PARANÁ|UCP|1677|UB - UCP EDUCACIONAL S.A.|4|Privada com fins lucrativos|3|Faculdade|4119608|Pitanga|41|PR|Sul|0|27|0|0|0|0|3|6|0|4|5|3|3|3|0|0|0|1|1|1|1|1|1|254|30746|1|4161310.08|0.00|139615.77|1184346.58|345938.68|604956.46|366141.62|864786.31|15500.00|868056.97
2591|ESCOLA BRASILEIRA DE ECONOMIA E FINANÇAS|EBEF|110|FUNDACAO GETULIO VARGAS|5|Privada sem fins lucrativos|3|Faculdade|3304557|Rio de Janeiro|33|RJ|Sudeste|1|34|1|0|0|3|0|0|5|9|13|0|2|0|0|1|1|1|1|1|1|1|1|136|254|2|28983154.00|0.00|0.00|11190846.00|3330218.00|5951340.00|4666945.00|83806.00|2911539.00|0.00
2593|FACULDADE DE JUAZEIRO DO NORTE|FJN|1684|COLEGIO CULTURAL MODULO LTDA - EPP|4|Privada com fins lucrativos|3|Faculdade|2307304|Juazeiro do Norte|23|CE|Nordeste|0|52|0|0|0|0|12|4|4|4|20|4|1|1|2|0|1|1|1|1|1|1|1|2670|1000|1|14161356.16|0.00|0.00|3403620.10|835609.20|1512400.00|597130.40|677420.10|830410.50|944311.20
2594|FACULDADE TEOLÓGICA BATISTA ANA WOLLERMAN|FTBAW|1685|CONSELHO DE EDUCACAO DA ASSIBAS - MS|5|Privada sem fins lucrativos|3|Faculdade|5003702|Dourados|50|MS|Centro-Oeste|0|3|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|2|777547.00|0.00|48447.83|251946.07|167964.04|182847.41|0.00|0.00|0.00|171291.54
2613|Faculdade Meta|FAMETA|1897|UNIAO EDUCACIONAL META LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|1200401|Rio Branco|12|AC|Norte|1|191|0|1|7|2|22|15|13|3|36|44|21|19|3|5|1|1|0|1|1|1|1|302|0|2|22888486.27|0.00|0.00|4736850.01|2970182.30|1898658.45|3733496.27|2686251.12|0.00|1353447.28
2616|FACULDADE SANTO ANTÔNIO DE PÁDUA|FASAP|1698|SOCIEDADE EDUCACIONAL DESEMBARGADOR PLINIO PINTO COELHO LTDA|4|Privada com fins lucrativos|3|Faculdade|3304706|Santo Antônio de Pádua|33|RJ|Sudeste|0|19|1|0|0|0|6|4|6|1|1|0|0|0|0|0|0|1|0|1|1|0|1|445|13268|1|5568945.05|0.00|25942.10|1916728.21|294176.06|724219.55|0.00|126529.27|0.00|829076.53
2617|FACULDADE SÃO BENTO DO RIO DE JANEIRO|FSB/RJ|1699|MOSTEIRO DE SAO BENTO DO RIO DE JANEIRO|5|Privada sem fins lucrativos|3|Faculdade|3304557|Rio de Janeiro|33|RJ|Sudeste|1|8|0|0|0|0|1|3|3|0|1|0|0|0|0|0|1|0|0|1|1|0|1|0|0|2|978631.09|0.00|0.00|662800.25|150690.78|419486.49|678.08|0.00|0.00|0.00
2620|FACULDADE DE AMPÉRE|FAMPER|1702|CAES - CENTRO AMPERENSE DE ENSINO SUPERIOR LTDA - EPP|4|Privada com fins lucrativos|3|Faculdade|4101002|Ampére|41|PR|Sul|0|21|3|0|0|0|1|2|8|2|3|2|0|0|0|0|1|0|1|1|1|1|1|120|200|1|2942792.80|0.00|80396.29|558038.10|157395.36|233463.74|645681.73|82479.43|36174.01|216454.23
2622|INSTITUTO SUPERIOR DE EDUCAÇÃO DA SERRA|ISES|218|INSTITUTO ENSINAR BRASIL|5|Privada sem fins lucrativos|3|Faculdade|3205002|Serra|32|ES|Sudeste|0|63|6|4|1|3|13|10|9|1|6|3|1|4|1|1|0|0|0|0|1|1|1|0|0|1|142621909.98|0.00|1178117.02|32975705.08|18297609.91|4269367.33|22687483.13|4703554.65|0.00|49879546.11
2623|FACULDADE DO TAPAJÓS|FAT|1703|SOCIEDADE EDUCACIONAL DO VALE DO RIO TAPAJOS LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|1503606|Itaituba|15|PA|Norte|0|18|0|1|1|1|0|0|2|2|8|3|0|0|0|0|0|0|0|1|1|1|0|0|0|2|1820000.00|0.00|0.00|188764.28|166242.82|87882.72|0.00|35980.00|0.00|672960.00
2624|FACULDADE DO LITORAL PARANAENSE|FLP|1446|ISEPE - INSTITUTO SUPERIOR DE ENSINO , PESQUISAS E EXTENSAO LTDA|4|Privada com fins lucrativos|3|Faculdade|4109609|Guaratuba|41|PR|Sul|0|35|0|0|3|2|7|1|4|3|4|3|2|5|1|0|1|0|1|1|1|1|1|139|139|2|3739880.26|0.00|0.00|1067646.44|522360.19|485480.26|355851.13|20151.00|15531.40|449165.41
2625|FACULDADE DE TECNOLOGIA IBTA - SÃO JOSÉ DOS CAMPOS|IBTA|1223|GRUPO IBMEC EDUCACIONAL S.A|4|Privada com fins lucrativos|3|Faculdade|3549904|São José dos Campos|35|SP|Sudeste|0|39|0|0|0|0|9|8|6|6|3|3|0|1|0|3|0|1|0|1|1|1|1|0|0|1|94510712.38|0.00|0.00|13383041.66|8922027.78|13193373.23|18151603.13|0.00|0.00|0.00
2629|FACULDADE DE CIÊNCIAS CONTÁBEIS E DE ADMINISTRAÇÃO DO VALE DO JURUENA|AJES|1707|ASSOCIACAO JUINENSE DE ENSINO SUPERIOR DO VALE DO JURUENA-AJES|5|Privada sem fins lucrativos|3|Faculdade|5105150|Juína|51|MT|Centro-Oeste|0|34|4|3|1|0|8|5|5|5|2|1|0|0|0|0|0|1|1|0|1|0|1|10|46|1|7827010.84|0.00|0.00|2616880.17|748559.92|1385519.68|944988.28|539390.43|475000.00|687788.00
2630|INSTITUTO SUPERIOR DE EDUCAÇÃO DO VALE DO JURUENA|AJES|1707|ASSOCIACAO JUINENSE DE ENSINO SUPERIOR DO VALE DO JURUENA-AJES|5|Privada sem fins lucrativos|3|Faculdade|5105150|Juína|51|MT|Centro-Oeste|0|35|4|3|2|0|8|5|5|5|2|1|0|0|0|0|0|1|1|0|1|0|1|10|46|1|7827010.84|0.00|0.00|2616880.17|748559.92|1385519.68|944988.28|539390.43|475000.00|687788.00
2632|FACULDADES INTEGRADAS DO EXTREMO SUL DA BAHIA|UNESULBAHIA|977|UNIAO DE EDUCACAO E CULTURA-UNECE|4|Privada com fins lucrativos|3|Faculdade|2910727|Eunápolis|29|BA|Nordeste|0|28|0|0|1|1|6|5|6|1|3|4|1|0|0|0|0|0|0|1|1|1|0|16|0|1|6190001.76|0.00|2019769.02|3022583.84|450333.99|1173845.36|1006302.68|39537.85|0.00|2601018.62
2636|FACULDADE DINÂMICA DO VALE DO PIRANGA|FADIP|1711|SESP SOCIEDADE EDUCACIONAL SUPERIOR DE PONTE NOVA LTDA|4|Privada com fins lucrativos|3|Faculdade|3152105|Ponte Nova|31|MG|Sudeste|0|32|4|2|1|2|10|5|5|0|3|0|0|0|0|0|0|1|0|1|1|1|1|336|5|1|7561937.30|0.00|135443.25|1814936.06|884477.36|839585.65|88424.79|826531.88|52000.00|728240.01
2640|Faculdade Doctum de Saúde da Serra|DOCTUM|218|INSTITUTO ENSINAR BRASIL|5|Privada sem fins lucrativos|3|Faculdade|3205002|Serra|32|ES|Sudeste|0|63|6|4|1|3|13|10|9|1|6|3|1|4|1|1|0|0|0|0|1|1|1|0|0|1|142621909.98|0.00|1178117.02|32975705.08|18297609.91|4269367.33|22687483.13|4703554.65|0.00|49879546.11
2642|FACULDADE SÃO VICENTE|FASVIPA|1715|SOC EDUCACIONAL E ASSISTENCIAL DA PAR DE PAO DE ACUCAR|5|Privada sem fins lucrativos|3|Faculdade|2706406|Pão de Açúcar|27|AL|Nordeste|0|41|0|0|0|0|10|14|7|5|2|3|0|0|0|0|1|0|0|1|1|1|1|0|0|2|4596847.20|0.00|78107.64|1936136.86|1911238.69|339191.62|0.00|0.00|0.00|1911238.69
2647|FACULDADE INTEGRADA DE SANTA MARIA|FISMA|1721|FISMA - FACULDADE INTEGRADA DE SANTA MARIA LTDA.|4|Privada com fins lucrativos|3|Faculdade|4316907|Santa Maria|43|RS|Sul|0|40|0|2|0|1|3|1|13|6|8|2|2|0|1|1|0|0|0|1|1|0|0|0|0|2|12267772.60|0.00|81809.20|3539366.05|809306.56|1477804.61|484190.33|271180.82|0.00|3876317.00
2652|FACULDADE UNIDA DE VITÓRIA|FACULDADE UNIDA|1724|CEE-CENTRO DE ESTUDOS ESPECIALIZADOS|5|Privada sem fins lucrativos|3|Faculdade|3205309|Vitória|32|ES|Sudeste|1|15|0|0|0|0|5|2|2|1|2|1|0|2|0|0|1|1|0|1|1|0|0|165|210|1|4006289.88|0.00|0.00|972202.77|707648.81|959439.89|1275987.73|0.00|0.00|0.00
2653|FACULDADE PIEMONTE|FAP|1723|FUNDACAO CULTURAL E EDUCACIONAL GERONIMO MOREIRA MOTA|5|Privada sem fins lucrativos|3|Faculdade|2930600|Serrolândia|29|BA|Nordeste|0|11|1|1|1|1|1|0|1|0|3|1|0|0|0|1|1|1|0|1|1|1|1|3|0|1|41000.00|0.00|4500.00|25000.00|10500.00|2500.00|0.00|0.00|0.00|0.00
2656|FACULDADE SANTA CATARINA|FASC|1726|ASSOCIACAO SUL BRASILEIRA DE EDUCACAO E ASSISTENCIA SOCIAL - ASBEAS|5|Privada sem fins lucrativos|3|Faculdade|2611606|Recife|26|PE|Nordeste|1|8|1|0|0|2|0|2|2|0|1|0|0|0|0|0|1|1|1|1|1|1|1|87|3528|2|1327635.63|0.00|38287.13|649563.47|161965.55|85172.92|213725.91|0.00|0.00|0.00
2660|FACULDADE PHÊNIX DE CIÊNCIAS HUMANAS E SOCIAIS DO BRASIL|PHENIX|1730|ASSESB - ASSOCIACAO DE ENSINO E SERVICO SOCIAL DO BRASIL|5|Privada sem fins lucrativos|3|Faculdade|5219753|Santo Antônio do Descoberto|52|GO|Centro-Oeste|0|4|1|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|137211.14|0.00|0.00|40250.54|29997.32|13324.15|30567.73|0.00|0.00|0.00
2676|FACULDADE LA SALLE||417|SOCIEDADE PORVIR CIENTIFICO|5|Privada sem fins lucrativos|3|Faculdade|1302603|Manaus|13|AM|Norte|1|29|0|0|2|1|3|10|5|2|4|2|0|0|0|0|1|1|1|1|1|1|1|56|0|2|9262721.65|0.00|158370.00|2403955.67|1455496.16|1375869.44|3089915.04|246851.86|0.00|0.00
2677|INSTITUTO SUPERIOR DE EDUCAÇÃO SÃO JUDAS TADEU|ISESJT|1740|SESJT - SOCIEDADE DE ENSINO SUPERIOR SAO JUDAS TADEU S/S LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|2203909|Floriano|22|PI|Nordeste|0|8|0|0|1|0|1|2|1|1|2|0|0|0|0|0|0|0|0|1|1|0|0|0|0|2|731550.00|0.00|0.00|240745.08|120372.53|77388.11|60456.53|0.00|0.00|120409.16
2687|FACULDADE DOM ALBERTO|FDA|1742|CENTRO DE ENSINO SUPERIOR DOM ALBERTO LTDA|4|Privada com fins lucrativos|3|Faculdade|4316808|Santa Cruz do Sul|43|RS|Sul|0|73|0|0|0|0|40|5|8|1|4|1|6|3|3|2|0|0|1|1|1|0|1|345|25|2|15242009.82|0.00|1998281.22|4216048.87|2813587.52|2514512.76|3480504.29|395799.45|321495.54|2765003.27
2688|FACULDADE INESP - INSTITUTO NACIONAL DE ENSINO E PESQUISA|INESP|1743|FAPESA - FUNDO DE APOIO A PESQUISA, ENSINO E EXTENSAO EDUCACIONAL LIMITADA - ME|4|Privada com fins lucrativos|3|Faculdade|3524402|Jacareí|35|SP|Sudeste|0|12|1|1|0|0|0|0|5|5|0|0|0|0|0|0|1|1|1|1|1|1|1|32|20|1|291207.41|0.00|723722.67|224855.51|182643.47|38395.35|0.00|248576.81|0.00|270710.36
2702|FACULDADE DE CIÊNCIAS JURÍDICAS DE PARAÍSO DO TOCANTINS|FCJP|1546|UNEST - UNIAO EDUCACIONAL DE ENSINO SUPERIOR DO MEDIO TOCANTINS LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|1716109|Paraíso do Tocantins|17|TO|Norte|0|17|0|0|1|1|3|1|3|3|3|1|0|1|0|0|1|1|0|1|1|0|1|10|10|2|1745780.23|0.00|0.00|620003.66|337011.25|301542.14|162239.78|7075.57|37730.00|157544.39
2703|FACULDADE SENAC MINAS|FSM|1756|SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC MINAS|5|Privada sem fins lucrativos|3|Faculdade|3118601|Contagem|31|MG|Sudeste|0|83|4|4|2|0|19|15|21|10|4|2|0|2|0|0|0|1|0|0|1|1|1|2000|0|2|8571407.12|0.00|968280.17|2998262.07|2689027.28|1026386.55|617489.51|6528.58|0.00|3551891.78
2723|FACULDADE CATÓLICA RECIFE|FCR|278|UNIAO BRASILIENSE DE EDUCACAO E CULTURA|5|Privada sem fins lucrativos|3|Faculdade|2611606|Recife|26|PE|Nordeste|1|65|1|0|1|3|19|20|7|6|1|2|0|4|0|1|0|0|1|1|1|0|1|9|0|2|7071889.60|0.00|354304.00|2269549.08|1169565.49|2042140.48|2085096.13|0.00|0.00|0.00
2724|INSTITUTO DE ENSINO SUPERIOR DO SUL DO MARANHÃO|IESMA|1768|UNISULMA- UNIDADE DE ENSINO SUPERIOR DO SUL DO MARANHAO LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|2105302|Imperatriz|21|MA|Nordeste|0|73|0|1|0|0|19|12|13|5|9|3|8|1|1|1|1|0|0|1|1|1|1|52|176|1|15784798.14|0.00|2245658.74|4258965.39|1925741.83|3115656.57|6098588.29|604587.55|69780.61|25582.47
2726|ESCOLA SUPERIOR DE ADMINISTRAÇÃO DE EMPRESAS|INEA|1223|GRUPO IBMEC EDUCACIONAL S.A|4|Privada com fins lucrativos|3|Faculdade|3549904|São José dos Campos|35|SP|Sudeste|0|39|0|0|0|0|9|8|6|6|3|3|0|1|0|3|0|1|0|0|1|0|1|0|0|1|94510712.38|0.00|0.00|13383041.66|8922027.78|13193373.23|18151603.13|0.00|0.00|0.00
2736|INSTITUTO TECNOLÓGICO DE CARATINGA|ITC|218|INSTITUTO ENSINAR BRASIL|5|Privada sem fins lucrativos|3|Faculdade|3113404|Caratinga|31|MG|Sudeste|0|357|4|8|16|11|75|67|87|58|8|11|4|8|0|0|0|0|0|0|1|1|1|0|0|1|142621909.98|0.00|1178117.02|32975705.08|18297609.91|4269367.33|22687483.13|4703554.65|0.00|49879546.11
2741|FACULDADE CATÓLICA DOM ORIONE|FACDO|906|FUNDACAO EDUCACIONAL DOM ORIONE|5|Privada sem fins lucrativos|3|Faculdade|1702109|Araguaína|17|TO|Norte|0|57|0|0|3|1|15|19|8|8|3|0|0|0|0|0|0|0|0|1|1|0|1|147|0|2|12131137.00|0.00|474077.20|4275664.15|996303.53|1676865.48|2002094.24|1374986.82|80083.77|0.00
2744|INSTITUTO SUPERIOR DE EDUCAÇÃO VERA CRUZ|ISE VERA CRUZ|1785|ASSOCIACAO UNIVERSITARIA INTERAMERICANA|5|Privada sem fins lucrativos|3|Faculdade|3550308|São Paulo|35|SP|Sudeste|1|8|1|0|0|0|1|1|3|0|1|0|1|0|0|0|1|1|0|1|1|0|1|0|4|2|1828207.00|0.00|12590.00|1656281.00|506759.00|687385.00|901417.00|26744.00|0.00|0.00
2745|ESCOLA SUPERIOR DA AMAZÔNIA|ESAMAZ|3610|ESCOLA SUPERIOR DA AMAZONIA S/C LTDA - ESAMAZ|4|Privada com fins lucrativos|3|Faculdade|1501402|Belém|15|PA|Norte|1|85|3|0|24|0|47|0|8|0|3|0|0|0|0|0|0|0|1|1|1|0|1|25|1465|1|63852369.00|0.00|0.00|8721583.69|9523699.51|3214563.93|10003631.25|2825914.78|500000.00|5951477.22
2753|Faculdade de Ciências Educacionais de Capim Grosso|FCG|15618|INSTITUTO DIAMANTINA DE EDUCACAO LTDA|5|Privada sem fins lucrativos|3|Faculdade|2906873|Capim Grosso|29|BA|Nordeste|0|22|0|1|0|2|7|0|3|3|2|3|1|0|0|0|1|0|0|1|1|1|1|12|0|1|1840000.00|0.00|0.00|410000.00|96000.00|29000.00|132000.00|315000.00|0.00|10500.00
2754|FACULDADE SÃO PAULO|FSP|15804|CENTRO DE EDUCACAO DE ROLIM DE MOURA LTDA|4|Privada com fins lucrativos|3|Faculdade|1100288|Rolim de Moura|11|RO|Norte|0|90|0|0|1|0|10|8|5|4|27|18|8|8|0|1|1|1|0|1|1|1|0|298|0|2|14398657.75|0.00|0.00|2704135.18|1456072.79|906086.68|1634631.85|2156871.59|0.00|782601.36
2755|FACULDADE DO VALE DO ITAJAÍ MIRIM|FAVIM|1794|ASSEVIM - SOCIEDADE EDUCACIONAL DO VALE DO ITAJAI MIRIM LTDA.|4|Privada com fins lucrativos|3|Faculdade|4202909|Brusque|42|SC|Sul|0|28|3|0|2|4|9|4|5|0|0|0|1|0|0|0|0|1|0|0|1|0|1|258360|6544|1|9410018.23|0.00|828873.17|2463986.24|925281.71|1630229.72|1796203.24|1055431.29|0.00|1429129.62
2756|FACULDADE ANHANGUERA DE VALPARAÍSO|FAV|2600|ANHANGUERA EDUCACIONAL LTDA|4|Privada com fins lucrativos|3|Faculdade|5221858|Valparaíso de Goiás|52|GO|Centro-Oeste|0|54|0|0|6|0|12|5|10|10|5|3|1|1|1|0|0|1|0|0|1|0|1|258360|6544|1|2000117063.22|0.00|209094359.16|307760280.52|176659143.48|290584271.13|445411000.82|136566175.50|17550401.46|379828565.54
2761|FACULDADE DO SERTÃO|UESSBA|1797|UESSBA UNIDADE DE ENSINO SUPERIOR DO SERTAO DA BAHIA S/S LTDA - EPP|4|Privada com fins lucrativos|3|Faculdade|2914604|Irecê|29|BA|Nordeste|0|26|1|0|0|0|8|1|12|1|3|0|0|0|0|0|1|0|0|0|0|1|0|0|0|1|1688098.65|0.00|0.00|393233.23|393232.23|250003.45|103746.78|70974.68|0.00|0.00
2763|FACULDADE DE CIÊNCIAS GERENCIAIS DE SÃO GOTARDO|CESG|1318|CENTRO DE ENSINO SUPERIOR DE SAO GOTARDO LTDA - EPP|4|Privada com fins lucrativos|3|Faculdade|3162104|São Gotardo|31|MG|Sudeste|0|17|1|0|0|0|2|1|1|2|3|3|0|3|0|1|0|1|0|1|1|1|0|450|30|2|1414832.28|0.00|115070.64|462557.22|195535.39|397688.64|89748.27|164307.05|32000.00|173381.70
2766|FACULDADE EMPRESARIAL DE CHAPECÓ|FAEM|1799|UCEFF - UNIDADE CENTRAL DE EDUCACAO FAEM FACULDADE LTDA|4|Privada com fins lucrativos|3|Faculdade|4204202|Chapecó|42|SC|Sul|0|61|1|2|6|9|8|5|7|4|9|7|2|1|0|0|0|1|0|0|1|1|1|0|0|1|15767004.31|0.00|85616.64|2268512.88|2611561.42|2274641.44|1448553.46|1696612.17|0.00|2704343.55
2770|FACULDADE UNIDA DE CAMPINAS|FACUNICAMPS|15445|DINAMICA ASSESSORIA E GESTAO EMPRESARIAL LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|5208707|Goiânia|52|GO|Centro-Oeste|1|5|1|0|0|0|2|0|0|0|0|0|1|0|1|0|0|0|0|1|1|1|1|0|0|2|14344807.81|0.00|95279.15|1585073.43|871955.79|1510779.10|955281.17|1279671.44|107813.51|2718271.19
2771|CENTRO DE ENSINO SUPERIOR DE ILHÉUS|CESUPI|1804|CESUPI CENTRO DE ENSINO SUPERIOR DE ILHEUS LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|2913606|Ilhéus|29|BA|Nordeste|0|27|1|1|1|3|8|0|6|3|2|2|0|0|0|0|0|0|0|0|1|1|1|0|0|2|19564760.68|0.00|260014.82|3743335.81|415926.20|2475236.11|1067269.29|3039553.69|0.00|1488689.90
2773|FACULDADE DE MACAPÁ|FAMA|1805|UNIAO DE FACULDADES DO AMAPA LTDA|4|Privada com fins lucrativos|3|Faculdade|1600303|Macapá|16|AP|Norte|1|110|3|1|9|8|45|30|9|2|1|2|0|0|0|0|0|1|0|0|1|0|1|258360|6544|1|101499858.46|0.00|1959839.06|11593614.61|2039373.42|7434928.88|8405389.68|7178557.38|0.00|5874553.78
2774|Centro Universitário UNIFAFIBE|FAFIBE|96|ASSOCIACAO DE EDUCACAO E CULTURA DO NORTE PAULISTA|5|Privada sem fins lucrativos|2|Centro Universitário|3506102|Bebedouro|35|SP|Sudeste|0|120|3|4|10|1|30|23|19|9|12|4|2|2|0|1|1|1|0|0|1|0|0|11|1|2|32224133.00|0.00|1557261.00|6796702.00|2734832.00|6645062.00|5956491.00|5304906.00|246612.00|2416.00
2775|Faculdades Integradas Desembargador Sávio Brandão|FAUSB|16063|FAUSB EDUCACIONAL LTDA|4|Privada com fins lucrativos|3|Faculdade|5108402|Várzea Grande|51|MT|Centro-Oeste|0|18|2|2|0|2|4|4|4|0|0|0|0|0|0|0|1|0|0|1|1|0|1|122|0|2|4410466.39|0.00|0.00|2011218.73|675837.03|147017.06|639771.46|75814.59|90992.14|98977.11
2779|FACULDADE DE INFORMÁTICA DE OURO PRETO DO OESTE|FIOURO|1491|ESCOLAS UNIDAS DE OURO PRETO DO OESTE - UNEOURO|5|Privada sem fins lucrativos|3|Faculdade|1100155|Ouro Preto do Oeste|11|RO|Norte|0|19|1|1|1|2|3|3|2|3|2|0|1|0|0|0|1|1|1|1|1|1|1|120|2|1|2735594.51|0.00|723713.87|754998.27|355293.30|270494.81|0.00|221278.41|0.00|1554773.23
2783|FACULDADE DE TECNOLOGIA DO NORDESTE|FATENE|1808|SOCIEDADE UNIVERSITARIA DE DESENVOLVIMENTO PROFISSIONALIZANTE S/S - SUDEP FATENE|4|Privada com fins lucrativos|3|Faculdade|2304400|Fortaleza|23|CE|Nordeste|1|45|0|0|2|0|14|7|13|9|0|0|0|0|0|0|0|1|0|1|1|1|1|42|0|2|3443196.68|0.00|0.00|1542142.56|606901.36|46838.39|747474.36|0.00|0.00|216169.41
2784|FACULDADE FAE BLUMENAU||478|ASSOCIACAO FRANCISCANA DE ENSINO SENHOR BOM JESUS|5|Privada sem fins lucrativos|3|Faculdade|4202404|Blumenau|42|SC|Sul|0|17|0|0|0|0|8|2|2|0|4|1|0|0|0|0|1|0|1|0|1|0|1|0|0|2|803592.86|400847.52|22.69|232073.76|219552.56|167021.10|510377.62|71516.81|3921.22|0.00
2787|FACULDADES PEQUENO PRÍNCIPE|FPP|1812|ASSOCIACAO HOSPITALAR DE PROT INFANCIA DR RAUL CARNEIRO|5|Privada sem fins lucrativos|3|Faculdade|4106902|Curitiba|41|PR|Sul|1|59|0|0|3|4|9|12|4|6|2|6|1|4|1|7|1|1|0|1|1|1|1|0|0|2|16681871.54|0.00|0.00|2780631.72|714568.17|1065268.46|0.00|0.00|0.00|1733536.00
2791|FACULDADE DE CIÊNCIAS AGRÁRIAS E EXATAS DE PRIMAVERA DO LESTE||15801|UNIC EDUCACIONAL LTDA|4|Privada com fins lucrativos|3|Faculdade|5107040|Primavera do Leste|51|MT|Centro-Oeste|0|31|0|0|0|0|19|4|5|1|0|1|1|0|0|0|0|1|0|0|1|0|1|258360|6544|1|243326566.66|0.00|5878163.02|32696404.08|8039125.66|23769624.84|24634325.41|12057438.71|992137.16|20417307.65
2793|FACULDADE UBS|FACULDADE UBS|1817|UNIAO DE DOCENTES DO BRASIL LTDA|4|Privada com fins lucrativos|3|Faculdade|3550308|São Paulo|35|SP|Sudeste|1|11|0|1|0|0|1|0|6|1|1|1|0|0|0|0|0|1|0|1|1|0|0|10|0|1|1508748.70|0.00|52482.96|310073.10|281845.20|312891.73|1041878.25|0.00|0.00|175838.21
2794|FACULDADE DE CIÊNCIAS SOCIAIS E HUMANAS SOBRAL PINTO|FAIESP|15801|UNIC EDUCACIONAL LTDA|4|Privada com fins lucrativos|3|Faculdade|5107602|Rondonópolis|51|MT|Centro-Oeste|0|239|6|0|2|1|44|11|10|1|50|72|25|16|1|0|0|1|0|0|0|1|1|258360|6544|1|243326566.66|0.00|5878163.02|32696404.08|8039125.66|23769624.84|24634325.41|12057438.71|992137.16|20417307.65
2796|FACULDADE DE IPORÁ|FAI|1820|CENTRO DE ENSINO SUPERIOR DE IPORA LTDA - EPP|4|Privada com fins lucrativos|3|Faculdade|5210208|Iporá|52|GO|Centro-Oeste|0|22|0|0|0|0|5|1|3|3|7|0|2|1|0|0|0|0|1|0|1|1|0|30|0|2|3468804.94|0.00|0.00|917272.20|549602.90|201051.96|0.00|1318513.14|86957.88|90541.23
2799|FANEESP - FACULDADE NACIONAL DE EDUCAÇÃO E ENSINO SUPERIOR DO PARANÁ|FANEESP|1275|INESUL INSTITUTO DE ENSINO SUPERIOR DE LONDRINA S/S LTDA|4|Privada com fins lucrativos|3|Faculdade|4101804|Araucária|41|PR|Sul|0|21|1|0|0|2|10|3|3|0|2|0|0|0|0|0|0|0|1|1|0|0|1|250|712|2|1297035.83|0.00|5120.46|419638.73|346761.87|245484.30|0.00|0.00|0.00|236474.50
2805|FACULDADE MODELO|FACIMOD|1826|INSTITUTO MODELO DE ENSINO SUPERIOR LTDA - EPP|4|Privada com fins lucrativos|3|Faculdade|4106902|Curitiba|41|PR|Sul|1|7|0|0|1|0|1|1|1|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|606760.00|0.00|0.00|321660.51|109187.97|0.00|0.00|0.00|0.00|0.00
